Date,Time,SWR,RSSI(dB),RxBt(V),Cels(gRe),Tmp2(@C),RPM(rpm),Tmp1(@C),Rud,Ele,Thr,Ail,S1,S2,S3,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH
2016-02-21,04:11:51.400,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:51.600,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:51.810,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:52.020,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:52.220,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:52.420,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:52.620,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:52.820,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:53.020,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:53.220,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:53.420,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:53.620,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:53.820,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:54.020,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:54.230,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:54.430,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:54.630,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:54.830,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:55.030,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:55.230,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:55.430,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:55.630,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:55.830,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:56.030,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:56.230,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:56.430,0,0,0.0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:56.630,7,94,2.3,0.00,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:56.840,7,94,4.7,23.40,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:57.040,7,92,4.7,23.40,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:57.240,7,92,4.7,23.40,0,4116,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:57.450,7,94,4.7,23.40,23,3916,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:57.650,7,94,4.8,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:57.850,7,94,4.9,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:58.050,7,93,4.9,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:58.250,7,95,5.0,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:58.450,7,95,5.0,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:58.650,7,95,5.0,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:58.850,7,93,5.1,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:59.050,7,93,5.1,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:59.250,7,93,5.1,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:59.450,7,93,5.1,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:59.660,7,94,5.1,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:11:59.860,7,94,5.1,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:00.060,7,94,5.1,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:00.260,7,94,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:00.460,7,94,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:00.660,7,94,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:00.860,7,86,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:01.060,7,86,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:01.260,7,87,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:01.460,7,87,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:01.660,7,86,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:01.860,7,86,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:02.060,7,89,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:02.260,7,89,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:02.460,7,89,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:02.660,7,89,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:02.860,7,89,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:03.060,7,89,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:03.260,7,89,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:03.460,7,89,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:03.660,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:03.860,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:04.060,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:04.260,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:04.460,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:04.660,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:04.860,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:05.060,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:05.260,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:05.460,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:05.660,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:05.860,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:06.060,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:06.260,7,77,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:06.470,7,77,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:06.680,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:06.890,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:07.090,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:07.290,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:07.490,7,78,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:07.690,7,78,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:07.890,7,77,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:08.090,7,77,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:08.290,7,77,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:08.490,7,77,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:08.690,7,81,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:08.890,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:09.100,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:09.310,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:09.520,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:09.730,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:09.930,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:10.130,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:10.330,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:10.530,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:10.730,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:10.930,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:11.130,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:11.330,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:11.530,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:11.730,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:11.940,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:12.140,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:12.340,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:12.550,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:12.760,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:12.960,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:13.160,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:13.360,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:13.560,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:13.760,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:13.960,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:14.160,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:14.360,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:14.560,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:14.760,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:14.960,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:15.160,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:15.360,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:15.560,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:15.760,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:15.960,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:16.160,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:16.360,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:16.560,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:16.760,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:16.960,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:17.160,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:17.360,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:17.560,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:17.760,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:17.960,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:18.160,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:18.360,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:18.560,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:18.760,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:18.960,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:19.160,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:19.360,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:19.560,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:19.760,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:19.960,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:20.170,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:20.380,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:20.590,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:20.790,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:21.000,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:21.210,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:21.410,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:21.620,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:21.820,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:22.020,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:22.220,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:22.420,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:22.620,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:22.820,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:23.020,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:23.230,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:23.440,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:23.650,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:23.860,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:24.060,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:24.270,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:24.480,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:24.680,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:24.890,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:25.100,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:25.300,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:25.500,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:25.700,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:25.900,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:26.100,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:26.310,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:26.520,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:26.730,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:26.940,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:27.150,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:27.360,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:27.570,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:27.770,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:27.980,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,04:12:28.190,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
